puma_geoid,STATEFIP,med_value_2012,med_value_2021,med_inc_2012,med_inc_2021,n_hh_2012,n_hh_2021,real_value_2012,recovery_index,pct_change_real,recovery_q,depressed,risk_score,sovi_score,resl_score,nri_pop,nri_tracts,state_fips,puma_code,puma_name,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
3601801,36,240000,300000,95600,106000,257,327,283251.30447659787,1.0591301620105544,5.913016201055443,1,TRUE,20.968449757521807,25.861635014304703,89.00011846937569,115180,30,36,01801,Saratoga County (South & Central) PUMA,NA,NA,NA,NA,NA,NA
3601802,36,200000,250000,71000,92900,413,506,236042.75373049825,1.0591301620105544,5.913016201055443,1,TRUE,21.888819218392506,30.92622569287714,89.00011846937572,120211,35,36,01802,Saratoga County (Outer) PUMA,NA,NA,NA,NA,NA,NA
3601900,36,175000,200000,80000,101470,497,532,206537.4095141859,0.968347576695364,-3.1652423304635913,1,TRUE,36.45450417974544,45.100174752643525,80.15874896339301,161042,48,36,01900,Rensselaer County--Troy City PUMA,-4.772164206370961,12.25970772998005,43.99682103370053,77431.86382617749,1,FALSE
3602001,36,175000,200000,74600,75440,168,173,206537.4095141859,0.968347576695364,-3.1652423304635913,1,TRUE,23.501974643547477,60.37281543108118,86.18884018481221,107775,31,36,02001,Albany County (East Central)--Albany City PUMA,NA,NA,NA,NA,NA,NA
3602002,36,200000,275000,80000,99500,578,658,236042.75373049825,1.16504317821161,16.504317821160996,2,FALSE,19.13607371411273,32.66881495954912,86.18884018481221,206909,54,36,02002,Albany County (Outside Albany City) PUMA,NA,NA,NA,NA,NA,NA
3602100,36,180000,250000,61340,82620,450,517,212438.4783574484,1.1768112911228383,17.681129112283834,2,FALSE,52.277924571491866,59.30789078535622,68.66358382310025,109413,39,36,02100,Columbia & Greene Counties PUMA,10.02696119137428,51.33133629022594,105.85530266390973,197265.9400497526,1,FALSE
3602201,36,110000,120000,63000,63000,319,363,129823.51455177405,0.9243317777546656,-7.566822224533432,1,TRUE,36.12782048711654,60.56880164128951,72.5790783082573,129489,37,36,02201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,3.959306489109751,2.8398597147010203,-33.620515818867425,-79482.32592571212,0,FALSE
3602202,36,110000,145000,64700,77400,469,499,129823.51455177405,1.116900898120221,11.690089812022109,1,TRUE,56.80488745004088,53.4512575383477,67.6540568417948,104672,27,36,02202,Broome (Outer West) & Tioga Counties PUMA,-2.4255396798242392,21.237785707161052,-35.91864964103172,-99533.96987296604,0,FALSE
3602203,36,100000,130000,51600,63700,613,740,118021.37686524913,1.1014953684909767,10.149536849097672,1,TRUE,67.07593664820314,64.81693686368446,50.49262010185385,104208,38,36,02203,"Chenango, Delaware & Broome (East) Counties PUMA",NA,NA,NA,NA,NA,NA
3602300,36,170000,250000,72000,90000,233,277,200636.3406709235,1.2460354847182993,24.603548471829928,2,FALSE,40.9649263152544,47.80448332462113,76.0620779528492,105483,26,36,02300,Tompkins County PUMA,6.487647670060708,20.337871529675738,61.55817192752999,121915.49291890778,1,FALSE
3602401,36,100000,139000,65000,72000,333,376,118021.37686524913,1.1777527401557366,17.77527401557366,2,FALSE,25.97412990085309,51.94239657590566,73.94651363916199,99523,31,36,02401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,18.30344019222006,21.623334825996658,2.3684620462813233,4420.107246628118,1,FALSE
3602402,36,85000,130000,52000,70400,730,840,100318.17033546176,1.2958769041070313,29.587690410703125,2,FALSE,45.14497357518008,60.68655038623036,63.1650907036183,96052,30,36,02402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",-5.99655026189682,17.895571747950502,-39.14816843446729,-104136.25158978096,0,FALSE
3602500,36,75000,95000,50000,63800,944,1056,88516.03264893683,1.0732518975040286,7.325189750402861,1,TRUE,64.53384707471955,65.30306216150028,53.34872461752025,123443,40,36,02500,Cattaraugus & Allegany Counties PUMA,11.181687894914791,10.23200632244686,-48.547252166886736,-116489.1732981754,0,FALSE
3602600,36,85000,100000,50700,60000,613,690,100318.17033546176,0.9968283877746394,-0.3171612225360554,1,TRUE,45.32978237174661,62.54110755943043,83.7554792086246,127598,36,36,02600,Chautauqua County PUMA,NA,NA,NA,NA,NA,NA
3602701,36,175000,237000,57700,78400,401,380,206537.4095141859,1.1474918783840065,14.749187838400646,2,FALSE,50.28915660538466,54.88472526102531,51.75670494771791,112589,43,36,02701,Sullivan & Ulster (West) Counties PUMA,NA,NA,NA,NA,NA,NA
3602702,36,210000,280000,77400,88000,409,439,247844.89141702311,1.1297388394779249,12.973883947792489,1,TRUE,44.172035896298986,50.38979497783801,72.87643644117999,147599,38,36,02702,Ulster County (East) PUMA,NA,NA,NA,NA,NA,NA
3602801,36,275000,350000,79000,100000,446,506,324558.7863794351,1.07838707404711,7.838707404710998,1,TRUE,35.11888948039724,38.68944698425638,65.9613789835328,122860,37,36,02801,Dutchess County (North & East) PUMA,NA,NA,NA,NA,NA,NA
3602802,36,259000,320000,81000,102000,416,501,305675.36608099524,1.0468622450760692,4.6862245076069176,1,TRUE,35.64443763947265,37.9270920507438,65.96137898353281,172928,45,36,02802,Dutchess County (Southwest) PUMA,NA,NA,NA,NA,NA,NA
3602901,36,225000,300000,92000,104000,281,295,265548.09794681054,1.1297388394779246,12.973883947792464,1,TRUE,29.535612322403896,35.80779367751009,51.0140978557043,124828,31,36,02901,Orange County (Northeast)--Greater Newburgh City PUMA,NA,NA,NA,NA,NA,NA
3602902,36,235000,300000,77100,106000,322,340,277350.2356333354,1.0816648463086511,8.166484630865135,1,TRUE,36.800318363030904,41.96968736643459,51.01409785570429,129545,30,36,02902,Orange County (Northwest) PUMA,NA,NA,NA,NA,NA,NA
3602903,36,300000,365000,97000,116200,331,297,354064.1305957473,1.0308866910236063,3.0886691023606305,1,TRUE,36.637572757228945,41.26825552169078,51.01409785570429,146723,31,36,02903,Orange County (Southeast) PUMA,NA,NA,NA,NA,NA,NA
3603001,36,400000,450000,104000,113000,290,322,472085.5074609965,0.953217145809499,-4.678285419050098,1,TRUE,31.091786698258225,43.459478044170105,57.939817557161504,106374,22,36,03001,Rockland County (North)--New City & Congers PUMA,NA,NA,NA,NA,NA,NA
3603002,36,400000,500000,117000,132500,266,309,472085.5074609965,1.0591301620105544,5.913016201055443,1,TRUE,27.71633201210354,42.99920619100193,57.9398175571615,109326,25,36,03002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",NA,NA,NA,NA,NA,NA
3603003,36,365000,500000,87070,104500,191,189,430778.0255581593,1.1606905885047172,16.06905885047172,2,FALSE,17.48596322022703,67.9548043085477,57.939817557161504,122594,33,36,03003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",NA,NA,NA,NA,NA,NA
3603101,36,330000,420000,108500,123900,312,336,389470.5436553221,1.07838707404711,7.838707404710998,1,TRUE,19.046095527125672,31.59990783799715,84.27912337033347,101034,25,36,03101,Putnam County PUMA,-1.835387134055976,11.404970736486824,93.4314521669738,231616.5557366321,1,FALSE
3603102,36,450000,500000,114300,148000,360,408,531096.1958936211,0.9414490328982704,-5.855096710172947,1,TRUE,20.904869722301104,35.50060289566047,68.56770524819329,151672,37,36,03102,Westchester County (Northwest) PUMA,-13.767280607359483,3.393485230684965,86.25951372213426,275100.29160608037,1,TRUE
3603103,36,523000,620000,136000,178000,381,463,617251.8010052529,1.0044523142585755,0.4452314258575507,1,TRUE,34.47988205728619,25.02032037664765,68.56770524819329,136229,30,36,03103,Westchester County (Northeast) PUMA,NA,NA,NA,NA,NA,NA
3603104,36,650000,800000,120000,200000,224,273,767138.9496241192,1.0428358518257768,4.283585182577676,1,TRUE,50.51565728408264,41.97887836762319,68.56770524819332,126162,25,36,03104,Westchester County (Southeast) PUMA,NA,NA,NA,NA,NA,NA
3603105,36,550000,620000,125000,150300,451,543,649117.5727588702,0.9551428370131544,-4.48571629868455,1,TRUE,24.834866830547945,48.40050110041125,68.56770524819332,173022,40,36,03105,Westchester County (Central)--White Plains City PUMA,NA,NA,NA,NA,NA,NA
3603106,36,400000,450000,82400,106000,347,351,472085.5074609965,0.953217145809499,-4.678285419050098,1,TRUE,18.211754138271687,66.03138424985072,68.56770524819332,211290,58,36,03106,Westchester County (Southwest)--Yonkers City PUMA,NA,NA,NA,NA,NA,NA
3603107,36,460000,550000,94800,150000,394,403,542898.333580146,1.013081024531835,1.3081024531834684,1,TRUE,22.00463629575228,52.71514898232733,68.56770524819328,201098,49,36,03107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,NA,NA,NA,NA,NA,NA
3603201,36,800000,900000,130000,180000,454,502,944171.0149219928,0.953217145809499,-4.678285419050098,1,TRUE,31.166162198486973,40.33163288031372,95.1818504916479,118111,25,36,03201,Nassau County (Northwest)--North Hempstead Town (North) PUMA,-14.57625481478835,1.6359259647541506,218.96357173666988,901723.1953190868,1,TRUE
3603202,36,640000,750000,130900,142500,422,445,755336.8119375943,0.9929345268848948,-0.7065473115105192,1,TRUE,32.089693800811276,44.16235011396823,95.1818504916479,114979,27,36,03202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,-15.615460021694256,8.309580114896406,188.18969175755723,709732.578834322,1,TRUE
3603203,36,425000,580000,105000,147500,312,345,501590.85167730873,1.156320929818582,15.632092981858191,2,FALSE,20.672201349672655,31.54908678653522,95.18185049164792,106221,21,36,03203,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,NA,NA,NA,NA,NA,NA
3603204,36,450000,650000,104000,131000,343,407,531096.1958936211,1.2238837427677518,22.38837427677518,2,FALSE,20.63593849801716,48.00359048827148,95.18185049164792,119483,26,36,03204,Nassau County (West Central)--North Hempstead Town (South) PUMA,NA,NA,NA,NA,NA,NA
3603205,36,400000,600000,107800,125000,331,396,472085.5074609965,1.2709561944126655,27.09561944126655,2,FALSE,26.24461447466936,39.9999951592168,95.18185049164786,118668,23,36,03205,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,NA,NA,NA,NA,NA,NA
3603206,36,300000,400000,83500,117000,247,260,354064.1305957473,1.1297388394779249,12.973883947792489,1,TRUE,34.940119970908995,64.08863971784164,95.1818504916479,154126,29,36,03206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,NA,NA,NA,NA,NA,NA
3603207,36,360000,500000,106000,131200,327,360,424876.9567148968,1.1768112911228383,17.681129112283834,2,FALSE,18.09689304210827,33.925123138867,95.18185049164792,114103,22,36,03207,Nassau County (Central)--Hempstead Town (Northeast) PUMA,NA,NA,NA,NA,NA,NA
3603208,36,390000,550000,101300,130500,371,424,460283.3697744715,1.1949160802170358,19.491608021703577,2,FALSE,24.3319688001267,26.97070959245534,95.18185049164788,108486,24,36,03208,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,NA,NA,NA,NA,NA,NA
3603209,36,429000,560000,112000,165400,306,346,506311.7067519187,1.1060380246637025,10.603802466370247,1,TRUE,36.32505844390266,25.653392627830343,95.1818504916479,105022,20,36,03209,Nassau County (Central)--Hempstead Town (East Central) PUMA,NA,NA,NA,NA,NA,NA
3603210,36,400000,550000,107000,147000,290,343,472085.5074609965,1.16504317821161,16.504317821160996,2,FALSE,48.471290274796125,30.354794004148424,95.18185049164792,109218,22,36,03210,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,NA,NA,NA,NA,NA,NA
3603211,36,375000,525000,94000,118400,264,325,442580.16324468417,1.1862257814518211,18.62257814518211,2,FALSE,30.761055927481884,33.21968242255559,95.18185049164792,115005,21,36,03211,Nassau County (West Central)--Hempstead Town (West Central) PUMA,NA,NA,NA,NA,NA,NA
3603212,36,450000,655000,102000,138300,279,293,531096.1958936211,1.2332982330967344,23.329823309673436,2,FALSE,47.93653898549279,37.73998425327657,95.18185049164792,112162,21,36,03212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,NA,NA,NA,NA,NA,NA
3603301,36,450000,600000,115000,148000,343,357,531096.1958936211,1.1297388394779246,12.973883947792464,1,TRUE,12.452970933841318,34.630136318516755,90.9287999052245,103673,29,36,03301,Suffolk County (Northwest)--Huntington Town (North) PUMA,-16.0454470109995,19.447724868313852,123.49462561145596,438967.9087979142,1,TRUE
3603302,36,500000,650000,105000,147000,308,347,590106.8843262456,1.1014953684909763,10.14953684909765,1,TRUE,19.981474926937924,30.99301371681911,90.92879990522452,100321,26,36,03302,Suffolk County (Northwest)--Huntington Town (South) PUMA,-9.177253238382349,22.31755834377076,133.3661298402767,445985.7657585667,1,FALSE
3603303,36,425000,575000,110100,140000,397,447,501590.85167730873,1.1463526459408355,14.635264594083552,2,FALSE,16.247398674195026,26.974390039067423,90.92879990522452,116229,27,36,03303,Suffolk County (Northwest)--Smithtown Town PUMA,-5.594302415120792,14.937077648791426,60.83847816038081,238793.1117617179,1,FALSE
3603304,36,350000,450000,110000,121300,350,418,413074.8190283719,1.0893910237822846,8.939102378228458,1,TRUE,17.15773715181247,29.03887131570787,90.9287999052245,118523,31,36,03304,Suffolk County (North Central)--Brookhaven Town (North) PUMA,NA,NA,NA,NA,NA,NA
3603305,36,550000,695000,90000,119000,467,524,649117.5727588702,1.0706843092324876,7.0684309232487585,1,TRUE,38.09931583019092,47.34612807639532,90.9287999052245,160989,51,36,03305,Suffolk County (East) PUMA,NA,NA,NA,NA,NA,NA
3603306,36,260000,366000,80000,106000,319,351,306855.5798496477,1.192743505525732,19.274350552573203,2,FALSE,19.899197594959436,27.275029567327493,90.92879990522452,133054,33,36,03306,Suffolk County (South Central)--Brookhaven Town (South) PUMA,NA,NA,NA,NA,NA,NA
3603307,36,300000,400000,92000,106000,251,298,354064.1305957473,1.1297388394779249,12.973883947792489,1,TRUE,23.739316527151832,31.50454659029404,90.9287999052245,125610,29,36,03307,Suffolk County (Central)--Brookhaven Town (Central) PUMA,NA,NA,NA,NA,NA,NA
3603308,36,300000,400000,95000,118000,304,375,354064.1305957473,1.1297388394779249,12.973883947792489,1,TRUE,22.45074978181271,36.249713816375305,90.92879990522452,108775,26,36,03308,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,NA,NA,NA,NA,NA,NA
3603309,36,360000,460000,104000,126200,271,329,424876.9567148968,1.0826663878330112,8.266638783301117,1,TRUE,23.605260470444502,33.721490216159225,90.92879990522452,98903,25,36,03309,Suffolk County (Central)--Islip Town (East) PUMA,NA,NA,NA,NA,NA,NA
3603310,36,250000,400000,79780,133840,228,238,295053.4421631228,1.3556866073735097,35.56866073735097,3,FALSE,12.3806633029782,56.63683588789449,90.9287999052245,134005,28,36,03310,Suffolk County (Central)--Islip Town (Northwest) PUMA,NA,NA,NA,NA,NA,NA
3603311,36,350000,500000,106000,133000,298,331,413074.8190283719,1.2104344708692052,21.04344708692052,2,FALSE,24.22641895817094,39.59096493984971,90.92879990522452,106715,28,36,03311,Suffolk County (Southwest)--Islip Town (South) PUMA,NA,NA,NA,NA,NA,NA
3603312,36,340000,450000,89200,122600,285,305,401272.681341847,1.1214319362464693,12.14319362464693,1,TRUE,20.903129335403083,25.14037872511374,90.92879990522452,100989,23,36,03312,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,NA,NA,NA,NA,NA,NA
3603313,36,325000,420000,80000,112800,260,241,383569.4748120596,1.0949776444170656,9.497764441706558,1,TRUE,29.62552596357873,51.652716895601195,90.9287999052245,117183,28,36,03313,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,NA,NA,NA,NA,NA,NA
3603701,36,250000,325000,90000,104050,137,154,295053.4421631228,1.1014953684909763,10.14953684909765,1,TRUE,38.19271422693336,87.22189980777439,2.3184456817912604,113677,28,36,03701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",3.020718887260378,-30.276567617857015,-5.672795024151224,-24776.172154513944,0,FALSE
3603702,36,380000,425000,70000,90600,188,168,448481.2320879467,0.9476427765357592,-5.235722346424076,1,TRUE,31.56684594672496,80.3204080736012,2.3184456817912604,148609,46,36,03702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",-5.409281549494194,-17.03309149245322,3.0924720367687377,13973.243430184431,1,FALSE
3603703,36,390000,350000,82900,80000,161,160,460283.3697744715,0.7604011419562955,-23.95988580437045,1,TRUE,33.07345689303404,80.20246731806526,2.31844568179126,123816,31,36,03703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",-14.29249204272689,-11.976331283919142,-7.858526432262122,-32005.02580016665,0,TRUE
3603704,36,400000,600000,70800,102200,157,173,472085.5074609965,1.2709561944126655,27.09561944126655,2,FALSE,23.70630567957114,82.96131626008233,2.31844568179126,130301,42,36,03704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",2.0121315428108817,15.019723375559106,30.243303572735957,137687.23343914014,1,FALSE
3603705,36,300000,425000,57000,60000,46,37,354064.1305957473,1.200347516945295,20.034751694529508,2,FALSE,39.61230564899133,95.89469558032982,2.3184456817912595,178030,42,36,03705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",-5.178692099736762,7.765597350338469,18.63839702057072,77812.4778447359,1,FALSE
3603706,36,180000,200000,64200,75000,29,32,212438.4783574484,0.9414490328982706,-5.855096710172935,1,TRUE,47.369749431429724,95.93075685451612,2.31844568179126,134609,25,36,03706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",-12.301462956104055,-37.96527564662399,-8.636599585942575,-29287.53630213265,0,TRUE
3603707,36,366000,400000,40900,116000,12,13,431958.23932681174,0.9260154421950204,-7.398455780497971,1,TRUE,38.6838532153305,95.81754824811048,2.3184456817912604,140141,33,36,03707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",6.109687240695159,185.11469291117652,329.4247081876828,1385594.554354709,1,FALSE
3603708,36,250000,250000,42000,56000,20,23,295053.4421631228,0.8473041296084435,-15.269587039155653,1,TRUE,44.32820357137971,95.7602073934495,2.31844568179126,144609,30,36,03708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",-5.209349434669074,10.191704552738068,38.514041985884504,130847.24919868437,1,FALSE
3603709,36,300000,565000,52500,91400,127,111,354064.1305957473,1.5957561107625688,59.57561107625688,4,FALSE,39.97361273220094,92.1906714886594,2.31844568179126,198722,42,36,03709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",-4.208435812672337,20.4806032992774,79.50468732825327,298207.63565993053,1,FALSE
3603710,36,300000,400000,59200,61000,41,34,354064.1305957473,1.1297388394779249,12.973883947792489,1,TRUE,38.7335071176257,94.52981171700506,2.31844568179126,159117,38,36,03710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",-12.03965399119053,18.388069241051753,37.33966130037229,150968.10137686168,1,TRUE
3603801,36,350000,420000,88000,100000,55,87,413074.8190283719,1.0167649555301324,1.6764955530132353,1,TRUE,39.66548355991863,89.3418976268765,56.168700390948906,188800,32,36,03801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23.83588387151081,49.96620794307427,79.81017240970692,347721.7711904224,1,FALSE
3603802,36,475000,750000,80000,140000,43,58,560601.5401099334,1.3378486256975424,33.78486256975424,3,FALSE,39.11853103022532,89.55520267309606,56.168700390948906,126758,22,36,03802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",65.6349268669118,-21.73650183833097,54.97989627286487,346075.4511562737,1,FALSE
3603803,36,700000,850000,123000,149400,62,73,826149.6380567438,1.0288693002388245,2.886930023882428,1,TRUE,43.86603949651966,87.06362007952913,56.16870039094889,134050,26,36,03803,NYC-Manhattan Community District 10--Central Harlem PUMA,36.677161612686675,-25.61157305705539,109.26300240734427,740595.0085530673,1,FALSE
3603804,36,500000,750000,100000,83500,29,51,590106.8843262456,1.2709561944126653,27.09561944126653,2,FALSE,45.38586056609806,94.40925346194511,56.16870039094889,122137,23,36,03804,NYC-Manhattan Community District 11--East Harlem PUMA,43.22279958366597,-24.82259356984804,27.648380089577703,217091.525993019,1,FALSE
3603805,36,700000,1100000,145000,210000,201,221,826149.6380567438,1.3314779179561256,33.147791795612555,3,FALSE,39.89101087749017,65.10496476799104,56.168700390948914,231983,42,36,03805,NYC-Manhattan Community District 8--Upper East Side PUMA,127.85134224586916,-19.488209553737867,104.49356921292888,904143.5733720788,1,FALSE
3603806,36,800000,1000000,145000,226000,144,170,944171.0149219928,1.0591301620105544,5.913016201055443,1,TRUE,52.820432754552584,75.00034446307467,56.168700390948906,207695,28,36,03806,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,99.37725193406582,-20.557185068545547,97.34397383939913,834322.3663141953,1,FALSE
3603807,36,700000,1000000,125000,170000,121,122,826149.6380567438,1.2104344708692052,21.04344708692052,2,FALSE,55.38187850283659,68.94235331546443,56.168700390948885,184606,44,36,03807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",55.16777055207083,-11.910836738677824,97.49225533552332,701316.0526623313,1,FALSE
3603808,36,600000,850000,120000,184700,122,142,708128.2611914946,1.200347516945295,20.034751694529508,2,FALSE,48.76900313545402,70.20658013961442,56.16870039094889,163826,26,36,03808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",51.60340370581274,-8.82748614291771,103.74891204203516,758784.2734575071,1,FALSE
3603809,36,550000,850000,64900,108500,84,104,649117.5727588702,1.3094700184857764,30.94700184857764,2,FALSE,37.51792645596084,88.93971705333833,56.168700390948906,164154,32,36,03809,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,34.02515941158117,27.922725028678265,110.28535862322067,618580.364910365,1,FALSE
3603810,36,975000,1000000,132700,160000,147,191,1150708.424436179,0.8690298765214804,-13.097012347851956,1,TRUE,51.77195987021864,48.60032280027484,56.16870039094889,169641,33,36,03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",93.05482256204668,-25.441617123588145,110.5218023881391,917780.4969208044,1,FALSE
3603901,36,450000,600000,88000,112000,382,375,531096.1958936211,1.1297388394779246,12.973883947792464,1,TRUE,26.728492460612376,39.79916220154897,57.07499111479679,164503,36,36,03901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",-7.53898655634316,2.6263831847150296,16.750644213573434,94932.00819998526,1,FALSE
3603902,36,420000,590000,94000,95000,311,318,495689.7828340463,1.190260563021385,19.026056302138493,2,FALSE,25.854357833164865,54.680404108193315,57.07499111479681,141545,35,36,03902,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,-2.1731946178093207,1.1334488589824103,20.96709948923799,107207.00079614948,1,FALSE
3603903,36,360000,540000,80000,108500,349,357,424876.9567148968,1.2709561944126653,27.09561944126653,2,FALSE,20.993843951716546,68.84925961717369,57.074991114796795,189618,53,36,03903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",-14.10574748699172,10.42057118678593,20.133677879709808,94440.66986225235,1,TRUE
3604001,36,600000,1100000,70000,125000,113,95,708128.2611914946,1.5533909042821463,55.339090428214654,3,FALSE,28.854118969378668,53.40980484849217,7.976543063618058,176144,44,36,04001,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,15.4839134814029,5.5628494155859,116.69200151048024,718079.5930923482,1,FALSE
3604002,36,480000,800000,52600,129800,59,49,566502.6089531957,1.412173549347406,41.21735493474059,3,FALSE,30.409912909736253,80.14993775203772,7.97654306361806,136869,36,36,04002,NYC-Brooklyn Community District 4--Bushwick PUMA,-10.06106199183166,-29.521678050004176,58.57416707168097,320625.7615899211,1,TRUE
3604003,36,500000,900000,82900,110000,105,93,590106.8843262456,1.5251474332951982,52.51474332951982,3,FALSE,29.94869409477534,78.35214844635583,7.9765430636180605,153236,38,36,04003,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,-10.26860204532688,-15.832756056195382,83.76758233535486,527536.9775440664,1,TRUE
3604004,36,600000,850000,115000,142450,180,205,708128.2611914946,1.200347516945295,20.034751694529508,2,FALSE,19.666902920943738,53.45545517160655,7.976543063618061,152251,41,36,04004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,63.67578837700275,-22.032962807476625,85.18558929271711,609944.3187195797,1,FALSE
3604005,36,900000,1200000,132400,208160,177,191,1062192.391787242,1.1297388394779246,12.973883947792464,1,TRUE,17.84144379407475,43.189145292746886,7.976543063618059,115390,36,36,04005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",43.484720272155066,-13.404234993147696,121.91954213691592,1047957.3586573636,1,FALSE
3604006,36,550000,900000,86000,143000,81,100,649117.5727588702,1.3864976666319984,38.649766663199834,3,FALSE,25.604120722814773,74.30666371547137,7.97654306361806,137740,38,36,04006,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,9.628509922172938,13.16977135626779,143.58388316239652,929925.0616016194,1,FALSE
3604007,36,375000,600000,60000,66200,95,63,442580.16324468417,1.3556866073735097,35.56866073735097,3,FALSE,21.37341007028328,87.92084732650181,7.976543063618062,134015,34,36,04007,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,-5.56477042056497,-14.76083078070193,36.863350503995434,157817.91646952496,1,FALSE
3604008,36,369000,600000,56200,86500,152,109,435498.88063276926,1.3777302920462495,37.773029204624955,3,FALSE,17.074464742299686,85.94361467224897,7.976543063618061,169660,48,36,04008,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,8.061975330414453,10.74122070748024,24.375543658727885,114755.28061936748,1,FALSE
3604009,36,450000,600000,82000,90000,524,472,531096.1958936211,1.1297388394779246,12.973883947792464,1,TRUE,9.902508756158616,71.64780022088911,7.976543063618059,204005,84,36,04009,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,-9.649210572671915,3.240976524373889,21.59396650879367,117266.5379254003,1,FALSE
3604010,36,400000,600000,69400,90000,190,171,472085.5074609965,1.2709561944126655,27.09561944126655,2,FALSE,17.02683217348517,81.79948262693124,7.9765430636180605,143088,46,36,04010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",-12.55333591006272,-13.953598063594418,45.71537814969816,223297.78003485675,1,TRUE
3604011,36,500000,960000,51100,121800,59,65,590106.8843262456,1.6268239288482116,62.682392884821155,4,FALSE,20.333969909043805,81.18926437882077,7.9765430636180605,110452,28,36,04011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",3.557251761442059,-13.84423019765934,96.40309775146258,580117.8725349399,1,FALSE
3604012,36,600000,750000,71000,88000,135,140,708128.2611914946,1.0591301620105544,5.913016201055443,1,TRUE,21.82350973432171,81.32253459677685,7.9765430636180605,155174,47,36,04012,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,-5.809490641833032,22.011972133409103,92.8252166616475,597194.9732638651,1,FALSE
3604013,36,700000,800000,81000,93700,278,266,826149.6380567438,0.968347576695364,-3.1652423304635913,1,TRUE,12.125091171777632,71.75275629406546,7.976543063618061,133124,46,36,04013,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,-2.760538076367132,-1.1307022687928023,40.48986994846957,264409.70576975646,1,FALSE
3604014,36,675000,1000000,60000,80000,207,162,796644.2938404315,1.2552653771976945,25.526537719769426,2,FALSE,21.883293822000653,85.55260058073853,7.9765430636180605,176543,45,36,04014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",-5.56801338956399,-0.4298976370828359,71.83384408561975,477475.57663333975,1,FALSE
